cd_from,cd_to,cd_from_to,is_chronic_path,gender,age_group,instance,age_group_sort,develop_type,link,cases,MU,SD,prob,z,p,odds,odds_order,odds_symbol,link_label,link_label_p,d_type_order,image_from,image_to,p_display,p_display_inverse,link_color
Alcohol,Anemia,Alcohol-->Anemia,0,All Sex,< 40,39,2,overall,383,4681,12.221932114882506,19.439538147229193,0.83,-27,0,Very Likely,1,+,Prob: 0.83% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Anemia.jpg,0.001,1000,#255C11
Liver,C,Liver-->C,0,M,40 to 60,22,3,overall,424,7246,17.089622641509433,32.90305964703321,0.3,-3.1,0.002,Very Likely,1,+,Prob: 0.30% | p: 0.002 | +,p value: 0.002 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.002,500,#255C11
Liver,C,Liver-->C,0,M,40 to 60,22,3,from,20,351,17.55,17.503307958031368,6.27,-1.1,0.27,Neutral,2,o,Prob: 6.27% | p: 0.270 | o,p value: 0.270 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.27,3.7037037037037033,#BFBA1B
Liver,C,Liver-->C,0,M,All Age,115,1,overall,539,34382,63.788497217068645,122.98907293230812,0.33,-9.7,0,Very Likely,1,+,Prob: 0.33% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.001,1000,#255C11
Liver,C,Liver-->C,0,M,All Age,115,1,from,23,958,41.65217391304348,46.09536428639708,12,-7.6,0,Very Likely,1,+,Prob: 12.00% | p: 0.000 | +,p value: 0.000 Very Likely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/C.jpg,0.001,1000,#255C11
Liver,CKD,Liver-->CKD,0,All Sex,< 40,2,2,overall,383,4681,12.221932114882506,19.439538147229193,0.04,10.3,0,Very Unlikely,3,-,Prob: 0.04% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.001,1000,#941212
Liver,CKD,Liver-->CKD,0,All Sex,< 40,2,2,from,17,107,6.294117647058823,6.880813050453713,1.87,2.6,0.02,Very Unlikely,3,-,Prob: 1.87% | p: 0.020 | -,p value: 0.020 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.02,50,#941212
Liver,CKD,Liver-->CKD,0,All Sex,> 60,25,4,overall,547,49908,91.23948811700183,169.02142194170352,0.05,9.2,0,Very Unlikely,3,-,Prob: 0.05% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.001,1000,#941212
Liver,CKD,Liver-->CKD,0,All Sex,> 60,25,4,from,22,1033,46.95454545454545,48.5028003832938,2.42,2.1,0.046,Very Unlikely,3,-,Prob: 2.42% | p: 0.046 | -,p value: 0.046 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.046,21.73913043478261,#941212
Liver,CKD,Liver-->CKD,0,All Sex,40 to 60,22,3,overall,489,14713,30.0879345603272,52.87491461865575,0.15,3.4,0.001,Very Unlikely,3,-,Prob: 0.15% | p: 0.001 | -,p value: 0.001 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.001,1000,#941212
Liver,CKD,Liver-->CKD,0,All Sex,40 to 60,22,3,from,21,700,33.333333333333336,29.14503960081944,3.14,1.8,0.09,Neutral,2,o,Prob: 3.14% | p: 0.090 | o,p value: 0.090 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.09,11.11111111111111,#BFBA1B
Liver,CKD,Liver-->CKD,0,All Sex,All Age,49,1,overall,577,69302,120.10745233968804,216.3153776332515,0.07,7.9,0,Very Unlikely,3,-,Prob: 0.07% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.001,1000,#941212
Liver,CKD,Liver-->CKD,0,All Sex,All Age,49,1,from,23,1840,80,79.56358234998997,2.66,1.9,0.075,Neutral,2,o,Prob: 2.66% | p: 0.075 | o,p value: 0.075 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.075,13.333333333333334,#BFBA1B
Liver,CKD,Liver-->CKD,0,F,> 60,1,4,overall,508,24451,48.131889763779526,84.94760147771233,0,12.5,0,Very Unlikely,3,-,Prob: 0.00% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.001,1000,#941212
Liver,CKD,Liver-->CKD,0,F,> 60,1,4,from,20,477,23.85,24.452478079133947,0.21,4.2,0.001,Very Unlikely,3,-,Prob: 0.21% | p: 0.001 | -,p value: 0.001 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.001,1000,#941212
Liver,CKD,Liver-->CKD,0,F,40 to 60,6,3,overall,424,7467,17.610849056603772,24.472534423744737,0.08,9.8,0,Very Unlikely,3,-,Prob: 0.08% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.001,1000,#941212
Liver,CKD,Liver-->CKD,0,F,40 to 60,6,3,from,18,349,19.38888888888889,13.213802449083259,1.72,4.3,0,Very Unlikely,3,-,Prob: 1.72% | p: 0.000 | -,p value: 0.000 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.001,1000,#941212
Liver,CKD,Liver-->CKD,0,F,All Age,7,1,overall,546,34920,63.956043956043956,105.21942947740376,0.02,12.6,0,Very Unlikely,3,-,Prob: 0.02% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.001,1000,#941212
Liver,CKD,Liver-->CKD,0,F,All Age,7,1,from,21,882,42,38.04996714847465,0.79,4.2,0,Very Unlikely,3,-,Prob: 0.79% | p: 0.000 | -,p value: 0.000 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.001,1000,#941212
Liver,CKD,Liver-->CKD,0,M,< 40,2,2,overall,262,1679,6.408396946564886,9.638941915573069,0.12,7.4,0,Very Unlikely,3,-,Prob: 0.12% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.001,1000,#941212
Liver,CKD,Liver-->CKD,0,M,< 40,2,2,from,12,51,4.25,4.864061153921783,3.92,1.6,0.137,Neutral,2,o,Prob: 3.92% | p: 0.137 | o,p value: 0.137 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.137,7.2992700729927,#BFBA1B
Liver,CKD,Liver-->CKD,0,M,> 60,24,4,overall,493,25457,51.6369168356998,96.7984034517098,0.09,6.3,0,Very Unlikely,3,-,Prob: 0.09% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.001,1000,#941212
Liver,CKD,Liver-->CKD,0,M,> 60,24,4,from,21,556,26.476190476190474,30.357238095088704,4.32,0.4,0.712,Neutral,2,o,Prob: 4.32% | p: 0.712 | o,p value: 0.712 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.712,1.404494382022472,#BFBA1B
Liver,CKD,Liver-->CKD,0,M,40 to 60,16,3,overall,424,7246,17.089622641509433,32.90305964703321,0.22,0.7,0.496,Neutral,2,o,Prob: 0.22% | p: 0.496 | o,p value: 0.496 Neutral,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.496,2.0161290322580645,#BFBA1B
Liver,CKD,Liver-->CKD,0,M,40 to 60,16,3,from,20,351,17.55,17.503307958031368,4.56,0.4,0.696,Neutral,2,o,Prob: 4.56% | p: 0.696 | o,p value: 0.696 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.696,1.4367816091954024,#BFBA1B
Liver,CKD,Liver-->CKD,0,M,All Age,42,1,overall,539,34382,63.788497217068645,122.98907293230812,0.12,4.1,0,Very Unlikely,3,-,Prob: 0.12% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.001,1000,#941212
Liver,CKD,Liver-->CKD,0,M,All Age,42,1,from,23,958,41.65217391304348,46.09536428639708,4.38,-0,0.971,Neutral,2,o,Prob: 4.38% | p: 0.971 | o,p value: 0.971 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CKD.jpg,0.971,1.0298661174047374,#BFBA1B
Liver,Coagulopathy,Liver-->Coagulopathy,0,All Sex,< 40,11,2,overall,383,4681,12.221932114882506,19.439538147229193,0.23,1.2,0.219,Neutral,2,o,Prob: 0.23% | p: 0.219 | o,p value: 0.219 Neutral,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.219,4.566210045662101,#BFBA1B
Liver,Coagulopathy,Liver-->Coagulopathy,0,All Sex,< 40,11,2,from,17,107,6.294117647058823,6.880813050453713,10.28,-2.8,0.012,Very Likely,1,+,Prob: 10.28% | p: 0.012 | +,p value: 0.012 Very Likely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.012,83.33333333333333,#255C11
Liver,Coagulopathy,Liver-->Coagulopathy,0,All Sex,> 60,119,4,overall,547,49908,91.23948811700183,169.02142194170352,0.24,-3.8,0,Very Likely,1,+,Prob: 0.24% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.001,1000,#255C11
Liver,Coagulopathy,Liver-->Coagulopathy,0,All Sex,> 60,119,4,from,22,1033,46.95454545454545,48.5028003832938,11.52,-7,0,Very Likely,1,+,Prob: 11.52% | p: 0.000 | +,p value: 0.000 Very Likely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.001,1000,#255C11
Liver,Coagulopathy,Liver-->Coagulopathy,0,All Sex,40 to 60,39,3,overall,489,14713,30.0879345603272,52.87491461865575,0.27,-3.7,0,Very Likely,1,+,Prob: 0.27% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.001,1000,#255C11
Liver,Coagulopathy,Liver-->Coagulopathy,0,All Sex,40 to 60,39,3,from,21,700,33.333333333333336,29.14503960081944,5.57,-0.9,0.384,Neutral,2,o,Prob: 5.57% | p: 0.384 | o,p value: 0.384 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.384,2.6041666666666665,#BFBA1B
Liver,Coagulopathy,Liver-->Coagulopathy,0,All Sex,All Age,169,1,overall,577,69302,120.10745233968804,216.3153776332515,0.24,-5.4,0,Very Likely,1,+,Prob: 0.24% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.001,1000,#255C11
Liver,Coagulopathy,Liver-->Coagulopathy,0,All Sex,All Age,169,1,from,23,1840,80,79.56358234998997,9.18,-5.4,0,Very Likely,1,+,Prob: 9.18% | p: 0.000 | +,p value: 0.000 Very Likely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.001,1000,#255C11
Liver,Coagulopathy,Liver-->Coagulopathy,0,F,< 40,2,2,overall,335,3002,8.961194029850747,12.76790694169646,0.07,10,0,Very Unlikely,3,-,Prob: 0.07% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.001,1000,#941212
Liver,Coagulopathy,Liver-->Coagulopathy,0,F,< 40,2,2,from,14,56,4,3.508232077228117,3.57,2.1,0.053,Very Unlikely,3,-,Prob: 3.57% | p: 0.053 | -,p value: 0.053 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.053,18.867924528301888,#941212
Liver,Coagulopathy,Liver-->Coagulopathy,0,F,> 60,33,4,overall,508,24451,48.131889763779526,84.94760147771233,0.13,4,0,Very Unlikely,3,-,Prob: 0.13% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.001,1000,#941212
Liver,Coagulopathy,Liver-->Coagulopathy,0,F,> 60,33,4,from,20,477,23.85,24.452478079133947,6.92,-1.7,0.111,Neutral,2,o,Prob: 6.92% | p: 0.111 | o,p value: 0.111 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.111,9.00900900900901,#BFBA1B
Liver,Coagulopathy,Liver-->Coagulopathy,0,F,40 to 60,25,3,overall,424,7467,17.610849056603772,24.472534423744737,0.33,-6.2,0,Very Likely,1,+,Prob: 0.33% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.001,1000,#255C11
Liver,Coagulopathy,Liver-->Coagulopathy,0,F,40 to 60,25,3,from,18,349,19.38888888888889,13.213802449083259,7.16,-1.8,0.089,Neutral,2,o,Prob: 7.16% | p: 0.089 | o,p value: 0.089 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.089,11.235955056179776,#BFBA1B
Liver,Coagulopathy,Liver-->Coagulopathy,0,F,All Age,60,1,overall,546,34920,63.956043956043956,105.21942947740376,0.17,0.9,0.38,Neutral,2,o,Prob: 0.17% | p: 0.380 | o,p value: 0.380 Neutral,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.38,2.6315789473684212,#BFBA1B
Liver,Coagulopathy,Liver-->Coagulopathy,0,F,All Age,60,1,from,21,882,42,38.04996714847465,6.8,-2.2,0.042,Very Likely,1,+,Prob: 6.80% | p: 0.042 | +,p value: 0.042 Very Likely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.042,23.809523809523807,#255C11
Liver,Coagulopathy,Liver-->Coagulopathy,0,M,< 40,9,2,overall,262,1679,6.408396946564886,9.638941915573069,0.54,-4.4,0,Very Likely,1,+,Prob: 0.54% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.001,1000,#255C11
Liver,Coagulopathy,Liver-->Coagulopathy,0,M,< 40,9,2,from,12,51,4.25,4.864061153921783,17.65,-3.4,0.006,Very Likely,1,+,Prob: 17.65% | p: 0.006 | +,p value: 0.006 Very Likely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.006,166.66666666666666,#255C11
Liver,Coagulopathy,Liver-->Coagulopathy,0,M,> 60,86,4,overall,493,25457,51.6369168356998,96.7984034517098,0.34,-7.9,0,Very Likely,1,+,Prob: 0.34% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.001,1000,#255C11
Liver,Coagulopathy,Liver-->Coagulopathy,0,M,> 60,86,4,from,21,556,26.476190476190474,30.357238095088704,15.47,-9,0,Very Likely,1,+,Prob: 15.47% | p: 0.000 | +,p value: 0.000 Very Likely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.001,1000,#255C11
Liver,Coagulopathy,Liver-->Coagulopathy,0,M,40 to 60,14,3,overall,424,7246,17.089622641509433,32.90305964703321,0.19,1.9,0.054,Neutral,2,o,Prob: 0.19% | p: 0.054 | o,p value: 0.054 Neutral,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.054,18.51851851851852,#BFBA1B
Liver,Coagulopathy,Liver-->Coagulopathy,0,M,40 to 60,14,3,from,20,351,17.55,17.503307958031368,3.99,0.9,0.376,Neutral,2,o,Prob: 3.99% | p: 0.376 | o,p value: 0.376 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.376,2.6595744680851063,#BFBA1B
Liver,Coagulopathy,Liver-->Coagulopathy,0,M,All Age,109,1,overall,539,34382,63.788497217068645,122.98907293230812,0.32,-8.5,0,Very Likely,1,+,Prob: 0.32% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.001,1000,#255C11
Liver,Coagulopathy,Liver-->Coagulopathy,0,M,All Age,109,1,from,23,958,41.65217391304348,46.09536428639708,11.38,-7,0,Very Likely,1,+,Prob: 11.38% | p: 0.000 | +,p value: 0.000 Very Likely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,0.001,1000,#255C11
Liver,COPD,Liver-->COPD,0,All Sex,> 60,3,4,overall,547,49908,91.23948811700183,169.02142194170352,0.01,12.2,0,Very Unlikely,3,-,Prob: 0.01% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/COPD.jpg,0.001,1000,#941212
Liver,COPD,Liver-->COPD,0,All Sex,> 60,3,4,from,22,1033,46.95454545454545,48.5028003832938,0.29,4.3,0,Very Unlikely,3,-,Prob: 0.29% | p: 0.000 | -,p value: 0.000 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/COPD.jpg,0.001,1000,#941212
Liver,COPD,Liver-->COPD,0,All Sex,All Age,3,1,overall,577,69302,120.10745233968804,216.3153776332515,0,13,0,Very Unlikely,3,-,Prob: 0.00% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/COPD.jpg,0.001,1000,#941212
Liver,COPD,Liver-->COPD,0,All Sex,All Age,3,1,from,23,1840,80,79.56358234998997,0.16,4.6,0,Very Unlikely,3,-,Prob: 0.16% | p: 0.000 | -,p value: 0.000 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/COPD.jpg,0.001,1000,#941212
Liver,COPD,Liver-->COPD,0,F,> 60,1,4,overall,508,24451,48.131889763779526,84.94760147771233,0,12.5,0,Very Unlikely,3,-,Prob: 0.00% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/COPD.jpg,0.001,1000,#941212
Liver,COPD,Liver-->COPD,0,F,> 60,1,4,from,20,477,23.85,24.452478079133947,0.21,4.2,0.001,Very Unlikely,3,-,Prob: 0.21% | p: 0.001 | -,p value: 0.001 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/COPD.jpg,0.001,1000,#941212
Liver,COPD,Liver-->COPD,0,F,All Age,1,1,overall,546,34920,63.956043956043956,105.21942947740376,0,14,0,Very Unlikely,3,-,Prob: 0.00% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/COPD.jpg,0.001,1000,#941212
Liver,COPD,Liver-->COPD,0,F,All Age,1,1,from,21,882,42,38.04996714847465,0.11,4.9,0,Very Unlikely,3,-,Prob: 0.11% | p: 0.000 | -,p value: 0.000 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/COPD.jpg,0.001,1000,#941212
Liver,COPD,Liver-->COPD,0,M,> 60,2,4,overall,493,25457,51.6369168356998,96.7984034517098,0.01,11.4,0,Very Unlikely,3,-,Prob: 0.01% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/COPD.jpg,0.001,1000,#941212
Liver,COPD,Liver-->COPD,0,M,> 60,2,4,from,21,556,26.476190476190474,30.357238095088704,0.36,3.7,0.001,Very Unlikely,3,-,Prob: 0.36% | p: 0.001 | -,p value: 0.001 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/COPD.jpg,0.001,1000,#941212
Liver,COPD,Liver-->COPD,0,M,All Age,2,1,overall,539,34382,63.788497217068645,122.98907293230812,0.01,11.7,0,Very Unlikely,3,-,Prob: 0.01% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/COPD.jpg,0.001,1000,#941212
Liver,COPD,Liver-->COPD,0,M,All Age,2,1,from,23,958,41.65217391304348,46.09536428639708,0.21,4.1,0,Very Unlikely,3,-,Prob: 0.21% | p: 0.000 | -,p value: 0.000 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/COPD.jpg,0.001,1000,#941212
Liver,CVD,Liver-->CVD,0,All Sex,< 40,16,2,overall,383,4681,12.221932114882506,19.439538147229193,0.34,-3.8,0,Very Likely,1,+,Prob: 0.34% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,0.001,1000,#255C11
Liver,CVD,Liver-->CVD,0,All Sex,< 40,16,2,from,17,107,6.294117647058823,6.880813050453713,14.95,-5.8,0,Very Likely,1,+,Prob: 14.95% | p: 0.000 | +,p value: 0.000 Very Likely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,0.001,1000,#255C11
Liver,CVD,Liver-->CVD,0,All Sex,> 60,164,4,overall,547,49908,91.23948811700183,169.02142194170352,0.33,-10.1,0,Very Likely,1,+,Prob: 0.33% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,0.001,1000,#255C11
Liver,CVD,Liver-->CVD,0,All Sex,> 60,164,4,from,22,1033,46.95454545454545,48.5028003832938,15.88,-11.3,0,Very Likely,1,+,Prob: 15.88% | p: 0.000 | +,p value: 0.000 Very Likely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,0.001,1000,#255C11
Liver,CVD,Liver-->CVD,0,All Sex,40 to 60,90,3,overall,489,14713,30.0879345603272,52.87491461865575,0.61,-25.1,0,Very Likely,1,+,Prob: 0.61% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,0.001,1000,#255C11
Liver,CVD,Liver-->CVD,0,All Sex,40 to 60,90,3,from,21,700,33.333333333333336,29.14503960081944,12.86,-8.9,0,Very Likely,1,+,Prob: 12.86% | p: 0.000 | +,p value: 0.000 Very Likely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,0.001,1000,#255C11
Liver,CVD,Liver-->CVD,0,All Sex,All Age,270,1,overall,577,69302,120.10745233968804,216.3153776332515,0.39,-16.6,0,Very Likely,1,+,Prob: 0.39% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Liver.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,0.001,1000,#255C11
