cd_from,cd_to,is_chronic_path,gender_f,gender_m,gender_all,age_le_40,age_mid,age_gt_60,age_all,within_02_years,within_05_years,within_10_years,within_all_years,instance
C,BP,1,0,1,1,0,0,1,1,0,0,0,1,7
C,BP,1,0,1,1,0,0,1,1,0,0,1,1,2
C,BP,1,0,1,1,0,0,1,1,0,1,1,1,12
C,BP,1,0,1,1,0,0,1,1,1,1,1,1,72
C,BP,1,0,1,1,0,1,0,1,0,0,0,1,2
C,BP,1,0,1,1,0,1,0,1,0,0,1,1,2
C,BP,1,0,1,1,0,1,0,1,0,1,1,1,3
C,BP,1,0,1,1,0,1,0,1,1,1,1,1,6
C,BP,1,0,1,1,1,0,0,1,0,1,1,1,3
C,BP,1,0,1,1,1,0,0,1,1,1,1,1,9
C,BP,1,1,0,1,0,0,1,1,0,0,0,1,2
C,BP,1,1,0,1,0,0,1,1,0,0,1,1,1
C,BP,1,1,0,1,0,0,1,1,0,1,1,1,7
C,BP,1,1,0,1,0,0,1,1,1,1,1,1,67
C,BP,1,1,0,1,0,1,0,1,0,0,0,1,8
C,BP,1,1,0,1,0,1,0,1,0,0,1,1,1
C,BP,1,1,0,1,0,1,0,1,0,1,1,1,10
C,BP,1,1,0,1,0,1,0,1,1,1,1,1,23
C,BP,1,1,0,1,1,0,0,1,0,0,0,1,2
C,BP,1,1,0,1,1,0,0,1,0,1,1,1,1
C,BP,1,1,0,1,1,0,0,1,1,1,1,1,4
C,CKD,1,0,1,1,0,0,1,1,0,0,0,1,5
C,CKD,1,0,1,1,0,0,1,1,0,0,1,1,23
C,CKD,1,0,1,1,0,0,1,1,0,1,1,1,11
C,CKD,1,0,1,1,0,0,1,1,1,1,1,1,130
C,CKD,1,0,1,1,0,1,0,1,0,0,0,1,2
C,CKD,1,0,1,1,0,1,0,1,0,0,1,1,4
C,CKD,1,0,1,1,0,1,0,1,0,1,1,1,1
C,CKD,1,0,1,1,0,1,0,1,1,1,1,1,13
C,CKD,1,0,1,1,1,0,0,1,0,0,0,1,1
C,CKD,1,0,1,1,1,0,0,1,1,1,1,1,2
C,CKD,1,1,0,1,0,0,1,1,0,0,0,1,9
C,CKD,1,1,0,1,0,0,1,1,0,0,1,1,3
C,CKD,1,1,0,1,0,0,1,1,1,1,1,1,47
C,CKD,1,1,0,1,0,1,0,1,0,0,1,1,2
C,CKD,1,1,0,1,0,1,0,1,1,1,1,1,6
C,Coagulopathy,0,0,1,1,0,0,1,1,0,0,0,1,4
C,Coagulopathy,0,0,1,1,0,0,1,1,0,0,1,1,3
C,Coagulopathy,0,0,1,1,0,0,1,1,0,1,1,1,12
C,Coagulopathy,0,0,1,1,0,0,1,1,1,1,1,1,172
C,Coagulopathy,0,0,1,1,0,1,0,1,0,0,1,1,2
C,Coagulopathy,0,0,1,1,0,1,0,1,1,1,1,1,25
C,Coagulopathy,0,0,1,1,1,0,0,1,1,1,1,1,13
C,Coagulopathy,0,1,0,1,0,0,1,1,0,0,1,1,1
C,Coagulopathy,0,1,0,1,0,0,1,1,0,1,1,1,9
C,Coagulopathy,0,1,0,1,0,0,1,1,1,1,1,1,51
C,Coagulopathy,0,1,0,1,0,1,0,1,0,0,0,1,1
C,Coagulopathy,0,1,0,1,0,1,0,1,0,1,1,1,2
C,Coagulopathy,0,1,0,1,0,1,0,1,1,1,1,1,40
C,Coagulopathy,0,1,0,1,1,0,0,1,1,1,1,1,2
C,COPD,1,0,1,1,0,0,1,1,0,0,0,1,7
C,COPD,1,0,1,1,0,0,1,1,0,0,1,1,7
C,COPD,1,0,1,1,0,0,1,1,0,1,1,1,4
C,COPD,1,0,1,1,0,0,1,1,1,1,1,1,54
C,COPD,1,0,1,1,0,1,0,1,0,0,0,1,2
C,COPD,1,0,1,1,0,1,0,1,0,1,1,1,1
C,COPD,1,0,1,1,0,1,0,1,1,1,1,1,1
C,COPD,1,0,1,1,1,0,0,1,1,1,1,1,2
C,COPD,1,1,0,1,0,0,1,1,0,0,0,1,2
C,COPD,1,1,0,1,0,0,1,1,0,0,1,1,3
C,COPD,1,1,0,1,0,0,1,1,0,1,1,1,4
C,COPD,1,1,0,1,0,0,1,1,1,1,1,1,48
C,COPD,1,1,0,1,0,1,0,1,0,0,0,1,2
C,COPD,1,1,0,1,0,1,0,1,1,1,1,1,3
C,CVD,1,0,1,1,0,0,1,1,0,0,0,1,33
C,CVD,1,0,1,1,0,0,1,1,0,0,1,1,28
C,CVD,1,0,1,1,0,0,1,1,0,1,1,1,132
C,CVD,1,0,1,1,0,0,1,1,1,1,1,1,448
C,CVD,1,0,1,1,0,1,0,1,0,0,0,1,18
C,CVD,1,0,1,1,0,1,0,1,0,0,1,1,16
C,CVD,1,0,1,1,0,1,0,1,0,1,1,1,17
C,CVD,1,0,1,1,0,1,0,1,1,1,1,1,92
C,CVD,1,0,1,1,1,0,0,1,0,0,0,1,2
C,CVD,1,0,1,1,1,0,0,1,0,0,1,1,4
C,CVD,1,0,1,1,1,0,0,1,0,1,1,1,1
C,CVD,1,0,1,1,1,0,0,1,1,1,1,1,8
C,CVD,1,1,0,1,0,0,1,1,0,0,0,1,24
C,CVD,1,1,0,1,0,0,1,1,0,0,1,1,15
C,CVD,1,1,0,1,0,0,1,1,0,1,1,1,68
C,CVD,1,1,0,1,0,0,1,1,1,1,1,1,305
C,CVD,1,1,0,1,0,1,0,1,0,0,0,1,14
C,CVD,1,1,0,1,0,1,0,1,0,0,1,1,10
C,CVD,1,1,0,1,0,1,0,1,0,1,1,1,19
C,CVD,1,1,0,1,0,1,0,1,1,1,1,1,95
C,CVD,1,1,0,1,1,0,0,1,0,1,1,1,1
C,CVD,1,1,0,1,1,0,0,1,1,1,1,1,10
C,D,1,0,1,1,0,0,1,1,0,0,0,1,8
C,D,1,0,1,1,0,0,1,1,0,0,1,1,27
C,D,1,0,1,1,0,0,1,1,0,1,1,1,33
C,D,1,0,1,1,0,0,1,1,1,1,1,1,293
C,D,1,0,1,1,0,1,0,1,0,0,0,1,10
C,D,1,0,1,1,0,1,0,1,0,0,1,1,13
C,D,1,0,1,1,0,1,0,1,0,1,1,1,5
C,D,1,0,1,1,0,1,0,1,1,1,1,1,49
C,D,1,0,1,1,1,0,0,1,0,0,0,1,2
C,D,1,0,1,1,1,0,0,1,1,1,1,1,2
C,D,1,1,0,1,0,0,1,1,0,0,0,1,13
C,D,1,1,0,1,0,0,1,1,0,0,1,1,5
C,D,1,1,0,1,0,0,1,1,0,1,1,1,9
C,D,1,1,0,1,0,0,1,1,1,1,1,1,185
C,D,1,1,0,1,0,1,0,1,0,0,0,1,18
C,D,1,1,0,1,0,1,0,1,0,0,1,1,12
C,D,1,1,0,1,0,1,0,1,0,1,1,1,4
C,D,1,1,0,1,0,1,0,1,1,1,1,1,73
C,D,1,1,0,1,1,0,0,1,0,1,1,1,1
C,D,1,1,0,1,1,0,0,1,1,1,1,1,10
C,Drugs,0,0,1,1,0,0,1,1,0,1,1,1,6
C,Drugs,0,0,1,1,0,0,1,1,1,1,1,1,1
C,Drugs,0,0,1,1,0,1,0,1,1,1,1,1,2
C,Drugs,0,1,0,1,0,0,1,1,0,0,0,1,1
C,Drugs,0,1,0,1,0,0,1,1,0,1,1,1,1
C,Drugs,0,1,0,1,0,0,1,1,1,1,1,1,2
C,Drugs,0,1,0,1,0,1,0,1,1,1,1,1,1
C,FluidsLytes,0,0,1,1,0,0,1,1,0,0,0,1,25
C,FluidsLytes,0,0,1,1,0,0,1,1,0,0,1,1,19
C,FluidsLytes,0,0,1,1,0,0,1,1,0,1,1,1,35
C,FluidsLytes,0,0,1,1,0,0,1,1,1,1,1,1,333
C,FluidsLytes,0,0,1,1,0,1,0,1,0,0,0,1,2
C,FluidsLytes,0,0,1,1,0,1,0,1,0,0,1,1,9
C,FluidsLytes,0,0,1,1,0,1,0,1,0,1,1,1,5
C,FluidsLytes,0,0,1,1,0,1,0,1,1,1,1,1,80
C,FluidsLytes,0,0,1,1,1,0,0,1,0,0,1,1,3
C,FluidsLytes,0,0,1,1,1,0,0,1,1,1,1,1,21
C,FluidsLytes,0,1,0,1,0,0,1,1,0,0,0,1,20
C,FluidsLytes,0,1,0,1,0,0,1,1,0,0,1,1,10
C,FluidsLytes,0,1,0,1,0,0,1,1,0,1,1,1,32
C,FluidsLytes,0,1,0,1,0,0,1,1,1,1,1,1,206
C,FluidsLytes,0,1,0,1,0,1,0,1,0,0,0,1,6
C,FluidsLytes,0,1,0,1,0,1,0,1,0,0,1,1,5
C,FluidsLytes,0,1,0,1,0,1,0,1,0,1,1,1,12
C,FluidsLytes,0,1,0,1,0,1,0,1,1,1,1,1,101
C,FluidsLytes,0,1,0,1,1,0,0,1,0,1,1,1,6
C,FluidsLytes,0,1,0,1,1,0,0,1,1,1,1,1,15
C,G,1,0,1,1,0,0,1,1,0,0,0,1,1
C,G,1,0,1,1,0,0,1,1,1,1,1,1,32
C,G,1,0,1,1,0,1,0,1,0,1,1,1,2
C,G,1,1,0,1,0,0,1,1,0,0,1,1,1
C,G,1,1,0,1,0,0,1,1,1,1,1,1,4
C,G,1,1,0,1,0,1,0,1,0,0,0,1,2
C,G,1,1,0,1,0,1,0,1,0,0,1,1,2
C,HIV,0,0,1,1,1,0,0,1,1,1,1,1,2
C,HIV,0,1,0,1,0,1,0,1,1,1,1,1,2
C,Hypothyroid,0,0,1,1,0,0,1,1,0,0,0,1,2
C,Hypothyroid,0,0,1,1,0,0,1,1,1,1,1,1,5
C,Hypothyroid,0,1,0,1,0,0,1,1,1,1,1,1,4
C,Hypothyroid,0,1,0,1,0,1,0,1,0,0,0,1,1
C,Hypothyroid,0,1,0,1,1,0,0,1,1,1,1,1,4
C,Liver,0,0,1,1,0,0,1,1,0,0,1,1,1
C,Liver,0,0,1,1,0,0,1,1,0,1,1,1,6
C,Liver,0,0,1,1,0,0,1,1,1,1,1,1,102
C,Liver,0,0,1,1,0,1,0,1,0,0,1,1,1
C,Liver,0,0,1,1,0,1,0,1,0,1,1,1,2
C,Liver,0,0,1,1,0,1,0,1,1,1,1,1,8
C,Liver,0,0,1,1,1,0,0,1,1,1,1,1,3
C,Liver,0,1,0,1,0,0,1,1,1,1,1,1,27
C,Liver,0,1,0,1,0,1,0,1,0,0,0,1,4
C,Liver,0,1,0,1,0,1,0,1,0,1,1,1,3
C,Liver,0,1,0,1,0,1,0,1,1,1,1,1,26
C,Liver,0,1,0,1,1,0,0,1,0,0,1,1,1
C,Liver,0,1,0,1,1,0,0,1,1,1,1,1,4
C,MHC,1,0,1,1,0,0,1,1,0,0,1,1,2
C,MHC,1,0,1,1,0,0,1,1,0,1,1,1,5
C,MHC,1,0,1,1,0,0,1,1,1,1,1,1,43
C,MHC,1,0,1,1,0,1,0,1,0,0,0,1,1
C,MHC,1,0,1,1,0,1,0,1,0,0,1,1,4
C,MHC,1,0,1,1,0,1,0,1,0,1,1,1,6
C,MHC,1,0,1,1,0,1,0,1,1,1,1,1,21
C,MHC,1,0,1,1,1,0,0,1,1,1,1,1,3
C,MHC,1,1,0,1,0,0,1,1,0,0,0,1,6
C,MHC,1,1,0,1,0,0,1,1,0,1,1,1,5
C,MHC,1,1,0,1,0,0,1,1,1,1,1,1,75
C,MHC,1,1,0,1,0,1,0,1,0,0,0,1,1
C,MHC,1,1,0,1,0,1,0,1,0,1,1,1,3
C,MHC,1,1,0,1,0,1,0,1,1,1,1,1,37
C,MHC,1,1,0,1,1,0,0,1,0,0,0,1,1
C,MHC,1,1,0,1,1,0,0,1,0,1,1,1,3
C,MHC,1,1,0,1,1,0,0,1,1,1,1,1,7
C,NeuroOther,0,0,1,1,0,0,1,1,0,0,0,1,4
C,NeuroOther,0,0,1,1,0,0,1,1,0,0,1,1,7
C,NeuroOther,0,0,1,1,0,0,1,1,0,1,1,1,9
C,NeuroOther,0,0,1,1,0,0,1,1,1,1,1,1,73
C,NeuroOther,0,0,1,1,0,1,0,1,0,0,0,1,1
C,NeuroOther,0,0,1,1,0,1,0,1,0,0,1,1,2
C,NeuroOther,0,0,1,1,0,1,0,1,0,1,1,1,4
C,NeuroOther,0,0,1,1,0,1,0,1,1,1,1,1,22
C,NeuroOther,0,0,1,1,1,0,0,1,1,1,1,1,4
C,NeuroOther,0,1,0,1,0,0,1,1,0,0,0,1,3
C,NeuroOther,0,1,0,1,0,0,1,1,0,0,1,1,6
C,NeuroOther,0,1,0,1,0,0,1,1,0,1,1,1,2
C,NeuroOther,0,1,0,1,0,0,1,1,1,1,1,1,40
C,NeuroOther,0,1,0,1,0,1,0,1,0,0,0,1,1
C,NeuroOther,0,1,0,1,0,1,0,1,0,0,1,1,4
C,NeuroOther,0,1,0,1,0,1,0,1,0,1,1,1,4
C,NeuroOther,0,1,0,1,0,1,0,1,1,1,1,1,25
C,NeuroOther,0,1,0,1,1,0,0,1,0,1,1,1,1
C,NeuroOther,0,1,0,1,1,0,0,1,1,1,1,1,8
C,Obesity,0,0,1,1,0,0,1,1,0,1,1,1,3
C,Obesity,0,0,1,1,0,0,1,1,1,1,1,1,26
C,Obesity,0,0,1,1,0,1,0,1,0,0,0,1,2
C,Obesity,0,0,1,1,0,1,0,1,0,1,1,1,2
C,Obesity,0,0,1,1,0,1,0,1,1,1,1,1,11
C,Obesity,0,1,0,1,0,0,1,1,0,0,1,1,1
C,Obesity,0,1,0,1,0,0,1,1,1,1,1,1,9
C,Obesity,0,1,0,1,0,1,0,1,0,0,0,1,2
C,Obesity,0,1,0,1,0,1,0,1,0,0,1,1,1
C,Obesity,0,1,0,1,0,1,0,1,0,1,1,1,5
C,Obesity,0,1,0,1,0,1,0,1,1,1,1,1,18
C,Obesity,0,1,0,1,1,0,0,1,0,0,1,1,1
C,Osteo,1,0,1,1,0,0,1,1,0,0,0,1,7
C,Osteo,1,0,1,1,0,0,1,1,0,0,1,1,10
C,Osteo,1,0,1,1,0,0,1,1,0,1,1,1,13
C,Osteo,1,0,1,1,0,0,1,1,1,1,1,1,132
C,Osteo,1,0,1,1,0,1,0,1,0,0,0,1,1
C,Osteo,1,0,1,1,0,1,0,1,0,0,1,1,5
C,Osteo,1,0,1,1,0,1,0,1,0,1,1,1,3
C,Osteo,1,0,1,1,0,1,0,1,1,1,1,1,81
C,Osteo,1,0,1,1,1,0,0,1,0,0,1,1,1
C,Osteo,1,0,1,1,1,0,0,1,0,1,1,1,1
C,Osteo,1,0,1,1,1,0,0,1,1,1,1,1,5
C,Osteo,1,1,0,1,0,0,1,1,0,0,0,1,6
C,Osteo,1,1,0,1,0,0,1,1,0,0,1,1,3
C,Osteo,1,1,0,1,0,0,1,1,0,1,1,1,12
C,Osteo,1,1,0,1,0,0,1,1,1,1,1,1,71
C,Osteo,1,1,0,1,0,1,0,1,0,0,0,1,1
C,Osteo,1,1,0,1,0,1,0,1,0,0,1,1,1
C,Osteo,1,1,0,1,0,1,0,1,0,1,1,1,2
C,Osteo,1,1,0,1,0,1,0,1,1,1,1,1,77
C,Osteo,1,1,0,1,1,0,0,1,0,0,1,1,1
C,Osteo,1,1,0,1,1,0,0,1,0,1,1,1,1
C,Osteo,1,1,0,1,1,0,0,1,1,1,1,1,10
C,Paralysis,0,0,1,1,0,0,1,1,0,0,0,1,3
C,Paralysis,0,0,1,1,0,0,1,1,0,0,1,1,4
C,Paralysis,0,0,1,1,0,0,1,1,0,1,1,1,17
C,Paralysis,0,0,1,1,0,0,1,1,1,1,1,1,69
C,Paralysis,0,0,1,1,0,1,0,1,1,1,1,1,15
C,Paralysis,0,0,1,1,1,0,0,1,0,0,0,1,2
C,Paralysis,0,0,1,1,1,0,0,1,1,1,1,1,2
C,Paralysis,0,1,0,1,0,0,1,1,0,0,0,1,2
C,Paralysis,0,1,0,1,0,0,1,1,0,0,1,1,1
C,Paralysis,0,1,0,1,0,0,1,1,1,1,1,1,23
C,Paralysis,0,1,0,1,0,1,0,1,0,0,1,1,2
C,Paralysis,0,1,0,1,0,1,0,1,0,1,1,1,2
C,Paralysis,0,1,0,1,0,1,0,1,1,1,1,1,12
C,Paralysis,0,1,0,1,1,0,0,1,1,1,1,1,5
C,PUD,0,0,1,1,0,0,1,1,0,0,1,1,1
C,PUD,0,0,1,1,0,0,1,1,0,1,1,1,4
C,PUD,0,0,1,1,0,0,1,1,1,1,1,1,9
C,PUD,0,0,1,1,0,1,0,1,1,1,1,1,1
C,PUD,0,0,1,1,1,0,0,1,0,0,0,1,1
C,PUD,0,0,1,1,1,0,0,1,1,1,1,1,1
C,PUD,0,1,0,1,0,0,1,1,0,1,1,1,1
C,PUD,0,1,0,1,0,0,1,1,1,1,1,1,13
C,PUD,0,1,0,1,0,1,0,1,0,1,1,1,1
C,PUD,0,1,0,1,0,1,0,1,1,1,1,1,8
C,WeightLoss,0,0,1,1,0,0,1,1,0,0,0,1,13
C,WeightLoss,0,0,1,1,0,0,1,1,0,0,1,1,3
C,WeightLoss,0,0,1,1,0,0,1,1,0,1,1,1,9
C,WeightLoss,0,0,1,1,0,0,1,1,1,1,1,1,137
C,WeightLoss,0,0,1,1,0,1,0,1,0,0,0,1,4
C,WeightLoss,0,0,1,1,0,1,0,1,0,0,1,1,4
C,WeightLoss,0,0,1,1,0,1,0,1,1,1,1,1,42
C,WeightLoss,0,0,1,1,1,0,0,1,0,0,1,1,1
C,WeightLoss,0,0,1,1,1,0,0,1,1,1,1,1,9
C,WeightLoss,0,1,0,1,0,0,1,1,0,0,0,1,12
C,WeightLoss,0,1,0,1,0,0,1,1,0,1,1,1,23
C,WeightLoss,0,1,0,1,0,0,1,1,1,1,1,1,156
C,WeightLoss,0,1,0,1,0,1,0,1,0,0,0,1,3
C,WeightLoss,0,1,0,1,0,1,0,1,0,0,1,1,1
C,WeightLoss,0,1,0,1,0,1,0,1,0,1,1,1,2
C,WeightLoss,0,1,0,1,0,1,0,1,1,1,1,1,38
C,WeightLoss,0,1,0,1,1,0,0,1,1,1,1,1,2
CKD,Alcohol,0,0,1,1,0,0,1,1,1,1,1,1,6
CKD,Anemia,0,0,1,1,0,0,1,1,0,1,1,1,7
CKD,Anemia,0,0,1,1,0,0,1,1,1,1,1,1,74
CKD,Anemia,0,0,1,1,0,1,0,1,0,0,1,1,1
CKD,Anemia,0,0,1,1,0,1,0,1,1,1,1,1,3
CKD,Anemia,0,1,0,1,0,0,1,1,0,1,1,1,16
CKD,Anemia,0,1,0,1,0,0,1,1,1,1,1,1,90
CKD,Anemia,0,1,0,1,0,1,0,1,0,1,1,1,1
CKD,Anemia,0,1,0,1,1,0,0,1,0,1,1,1,2
CKD,AR,1,0,1,1,0,0,1,1,1,1,1,1,7
CKD,AR,1,0,1,1,0,1,0,1,1,1,1,1,3
CKD,AR,1,1,0,1,0,0,1,1,1,1,1,1,26
CKD,AS,1,0,1,1,0,0,1,1,1,1,1,1,1
CKD,AS,1,1,0,1,0,0,1,1,1,1,1,1,8
CKD,BloodLoss,0,0,1,1,0,0,1,1,1,1,1,1,32
CKD,BloodLoss,0,0,1,1,0,1,0,1,1,1,1,1,12
CKD,BloodLoss,0,1,0,1,0,0,1,1,0,1,1,1,1
CKD,BloodLoss,0,1,0,1,0,0,1,1,1,1,1,1,4
CKD,BP,1,0,1,1,0,0,1,1,0,1,1,1,8
CKD,BP,1,0,1,1,0,0,1,1,1,1,1,1,44
CKD,BP,1,0,1,1,0,1,0,1,0,0,1,1,2
CKD,BP,1,0,1,1,0,1,0,1,1,1,1,1,2
CKD,BP,1,1,0,1,0,0,1,1,0,1,1,1,6
CKD,BP,1,1,0,1,0,0,1,1,1,1,1,1,169
CKD,BP,1,1,0,1,0,1,0,1,1,1,1,1,5
CKD,C,1,0,1,1,0,0,1,1,0,1,1,1,4
CKD,C,1,0,1,1,0,0,1,1,1,1,1,1,155
CKD,C,1,0,1,1,0,1,0,1,1,1,1,1,6
CKD,C,1,1,0,1,0,0,1,1,0,1,1,1,3
CKD,C,1,1,0,1,0,0,1,1,1,1,1,1,38
CKD,C,1,1,0,1,0,1,0,1,1,1,1,1,4
CKD,Coagulopathy,0,0,1,1,0,0,1,1,1,1,1,1,106
CKD,Coagulopathy,0,0,1,1,0,1,0,1,1,1,1,1,18
CKD,Coagulopathy,0,1,0,1,0,0,1,1,0,1,1,1,1
CKD,Coagulopathy,0,1,0,1,0,0,1,1,1,1,1,1,27
CKD,Coagulopathy,0,1,0,1,0,1,0,1,1,1,1,1,2
CKD,COPD,1,0,1,1,0,0,1,1,0,0,0,1,6
CKD,COPD,1,0,1,1,0,0,1,1,0,1,1,1,6
CKD,COPD,1,0,1,1,0,0,1,1,1,1,1,1,112
CKD,COPD,1,1,0,1,0,0,1,1,1,1,1,1,35
CKD,COPD,1,1,0,1,0,1,0,1,0,1,1,1,2
CKD,CVD,1,0,1,1,0,0,1,1,0,1,1,1,3
CKD,CVD,1,0,1,1,0,0,1,1,1,1,1,1,280
CKD,CVD,1,0,1,1,0,1,0,1,0,0,0,1,1
CKD,CVD,1,0,1,1,0,1,0,1,0,1,1,1,2
CKD,CVD,1,0,1,1,0,1,0,1,1,1,1,1,50
CKD,CVD,1,0,1,1,1,0,0,1,0,1,1,1,1
CKD,CVD,1,0,1,1,1,0,0,1,1,1,1,1,13
CKD,CVD,1,1,0,1,0,0,1,1,0,1,1,1,5
CKD,CVD,1,1,0,1,0,0,1,1,1,1,1,1,343
CKD,CVD,1,1,0,1,0,1,0,1,0,1,1,1,1
CKD,CVD,1,1,0,1,0,1,0,1,1,1,1,1,26
CKD,CVD,1,1,0,1,1,0,0,1,0,0,0,1,2
CKD,CVD,1,1,0,1,1,0,0,1,1,1,1,1,7
CKD,D,1,0,1,1,0,0,1,1,1,1,1,1,175
CKD,D,1,0,1,1,0,1,0,1,0,0,1,1,1
CKD,D,1,0,1,1,0,1,0,1,1,1,1,1,33
CKD,D,1,1,0,1,0,0,1,1,0,1,1,1,6
CKD,D,1,1,0,1,0,0,1,1,1,1,1,1,114
CKD,D,1,1,0,1,0,1,0,1,0,0,1,1,1
CKD,D,1,1,0,1,0,1,0,1,0,1,1,1,1
CKD,D,1,1,0,1,0,1,0,1,1,1,1,1,8
CKD,D,1,1,0,1,1,0,0,1,1,1,1,1,3
CKD,Drugs,0,0,1,1,0,1,0,1,1,1,1,1,1
CKD,FluidsLytes,0,0,1,1,0,0,1,1,0,1,1,1,6
CKD,FluidsLytes,0,0,1,1,0,0,1,1,1,1,1,1,282
CKD,FluidsLytes,0,0,1,1,0,1,0,1,0,0,0,1,1
CKD,FluidsLytes,0,0,1,1,0,1,0,1,0,1,1,1,3
CKD,FluidsLytes,0,0,1,1,0,1,0,1,1,1,1,1,41
CKD,FluidsLytes,0,0,1,1,1,0,0,1,0,0,1,1,1
CKD,FluidsLytes,0,0,1,1,1,0,0,1,1,1,1,1,13
CKD,FluidsLytes,0,1,0,1,0,0,1,1,0,0,0,1,1
CKD,FluidsLytes,0,1,0,1,0,0,1,1,0,1,1,1,11
CKD,FluidsLytes,0,1,0,1,0,0,1,1,1,1,1,1,331
CKD,FluidsLytes,0,1,0,1,0,1,0,1,0,0,1,1,1
CKD,FluidsLytes,0,1,0,1,0,1,0,1,1,1,1,1,45
CKD,FluidsLytes,0,1,0,1,1,0,0,1,0,0,0,1,2
CKD,FluidsLytes,0,1,0,1,1,0,0,1,1,1,1,1,3
CKD,G,1,0,1,1,0,0,1,1,1,1,1,1,31
CKD,G,1,0,1,1,0,1,0,1,1,1,1,1,8
CKD,G,1,0,1,1,1,0,0,1,1,1,1,1,6
CKD,G,1,1,0,1,0,0,1,1,0,0,0,1,1
CKD,G,1,1,0,1,0,0,1,1,1,1,1,1,11
CKD,HIV,0,0,1,1,0,1,0,1,1,1,1,1,2
CKD,Hypothyroid,0,1,0,1,0,0,1,1,1,1,1,1,8
CKD,Hypothyroid,0,1,0,1,0,1,0,1,1,1,1,1,24
CKD,Liver,0,0,1,1,0,0,1,1,1,1,1,1,21
CKD,Liver,0,0,1,1,0,1,0,1,1,1,1,1,2
CKD,Liver,0,0,1,1,1,0,0,1,1,1,1,1,2
CKD,Liver,0,1,0,1,0,0,1,1,0,1,1,1,8
CKD,Liver,0,1,0,1,0,0,1,1,1,1,1,1,1
CKD,MHC,1,0,1,1,0,0,1,1,1,1,1,1,44
CKD,MHC,1,0,1,1,0,1,0,1,1,1,1,1,6
CKD,MHC,1,1,0,1,0,0,1,1,0,1,1,1,8
CKD,MHC,1,1,0,1,0,0,1,1,1,1,1,1,41
CKD,MHC,1,1,0,1,0,1,0,1,1,1,1,1,1
CKD,NeuroOther,0,0,1,1,0,0,1,1,0,1,1,1,1
CKD,NeuroOther,0,0,1,1,0,0,1,1,1,1,1,1,49
CKD,NeuroOther,0,0,1,1,0,1,0,1,1,1,1,1,20
CKD,NeuroOther,0,0,1,1,1,0,0,1,1,1,1,1,1
CKD,NeuroOther,0,1,0,1,0,0,1,1,1,1,1,1,17
CKD,Obesity,0,0,1,1,0,0,1,1,1,1,1,1,29
CKD,Obesity,0,1,0,1,0,0,1,1,1,1,1,1,14
CKD,Obesity,0,1,0,1,0,1,0,1,0,1,1,1,2
CKD,Osteo,1,0,1,1,0,0,1,1,0,0,1,1,1
CKD,Osteo,1,0,1,1,0,0,1,1,1,1,1,1,2
CKD,Osteo,1,0,1,1,1,0,0,1,1,1,1,1,1
CKD,Osteo,1,1,0,1,0,0,1,1,1,1,1,1,17
CKD,Paralysis,0,0,1,1,0,0,1,1,1,1,1,1,9
CKD,Paralysis,0,1,0,1,0,0,1,1,1,1,1,1,22
CKD,PUD,0,0,1,1,0,0,1,1,1,1,1,1,18
CKD,PUD,0,0,1,1,0,1,0,1,0,1,1,1,1
CKD,WeightLoss,0,0,1,1,0,0,1,1,1,1,1,1,58
CKD,WeightLoss,0,0,1,1,0,1,0,1,0,0,0,1,1
CKD,WeightLoss,0,1,0,1,0,0,1,1,1,1,1,1,38
CKD,WeightLoss,0,1,0,1,0,1,0,1,1,1,1,1,6
CKD,WeightLoss,0,1,0,1,1,0,0,1,1,1,1,1,2
Coagulopathy,Alcohol,0,0,1,1,0,0,1,1,1,1,1,1,32
Coagulopathy,Alcohol,0,1,0,1,0,1,0,1,0,0,1,1,1
Coagulopathy,Alcohol,0,1,0,1,1,0,0,1,1,1,1,1,1
Coagulopathy,Anemia,0,0,1,1,0,0,1,1,0,0,0,1,2
Coagulopathy,Anemia,0,0,1,1,0,0,1,1,0,1,1,1,1
Coagulopathy,Anemia,0,0,1,1,0,0,1,1,1,1,1,1,34
Coagulopathy,Anemia,0,0,1,1,0,1,0,1,1,1,1,1,1
Coagulopathy,Anemia,0,1,0,1,0,0,1,1,1,1,1,1,12
Coagulopathy,Anemia,0,1,0,1,0,1,0,1,1,1,1,1,24
Coagulopathy,Anemia,0,1,0,1,1,0,0,1,1,1,1,1,1
Coagulopathy,AR,0,0,1,1,0,0,1,1,1,1,1,1,16
Coagulopathy,AR,0,0,1,1,1,0,0,1,1,1,1,1,1
Coagulopathy,AR,0,1,0,1,0,0,1,1,1,1,1,1,7
Coagulopathy,AR,0,1,0,1,0,1,0,1,0,0,0,1,1
Coagulopathy,AS,0,0,1,1,0,0,1,1,1,1,1,1,2
Coagulopathy,AS,0,0,1,1,1,0,0,1,1,1,1,1,7
Coagulopathy,AS,0,1,0,1,0,0,1,1,1,1,1,1,8
Coagulopathy,AS,0,1,0,1,1,0,0,1,0,0,1,1,1
Coagulopathy,AS,0,1,0,1,1,0,0,1,1,1,1,1,4
Coagulopathy,BloodLoss,0,0,1,1,0,0,1,1,1,1,1,1,67
Coagulopathy,BloodLoss,0,0,1,1,0,1,0,1,1,1,1,1,15
Coagulopathy,BloodLoss,0,1,0,1,0,0,1,1,1,1,1,1,3
Coagulopathy,BloodLoss,0,1,0,1,0,1,0,1,1,1,1,1,4
